username,tweet
halestormcrazed,Aw happy early birthday!Mine is the 29th
CountryRebel84,Tomorrow is #colsonbaker 29th birthday. NOT TODAY. either way tho happy Birthday #mgk #laceup
Baklava_in_CA,Happy 29th birthday 
walkingdeadart1,"@JeffreeStar #JeffreeStarApproved my daughter turns Sweet 16 (April 29th). She is heartbroken due to this virus, cause she won't be able to celebrate this milestone with her friends &amp; family.She is a huge fan of yours &amp; I hope you can wish her a happy birthday to make it special."
FrankieBee_,"Horrible but still laughin that a phoned the care home to wish ma gran a happy birthday on the 29th March and she was like ‘ITS NO MA BIRTHDAY HEN, ITS NO MARCH YET’"
kimberly19_,"Happiest 29th Birthday, Loves! Thank you for everything. Alam ko happy ka naman sa married life natin, proof yung pag iyak mo pag may sincere talks tayo. Hahahaha! Kidding aside, You're gifted with a loving and… https://www.instagram.com/p/B_Qr1HAF67a/?igshid=k9n27zcyvj9p"
vitaminZeeee,"When everyone wishes you a happy 29th Birthday, but it's your 30th . Happy birthday bro @totallynotshido"
SamsaraFarm,Happy 29th birthday ! 
_morganmancini,"@DanAndShay it’s my 18th birthday on April 29th, my entire life would be made if you sent me a video of you singing me Happy Birthday"
arianassgng,@ArianaGrande guys its almost my birthday on the 29th and i just wanted a notice very badly. so if u could tag ari that would make me so happy :)
vitaminZeeee,Happy 29th Birthday to my homie @totallynotshido Love you my brother . I Miss seeing you at the Mosque.
elegantLAB,"happy 29th birthday to me one more yeah until i'm 30, oh my god"
walkingdeadart1,"@JeffreeStar Dear Jeffree, my daughter turns Sweet 16 (April 29th). She is very heartbroken due to this virus, cause she won't be able to celebrate this milestone with her friends &amp; family.She is a huge fan of yours and I hope you can wish her a happy birthday to make it special."
THTFHQmidorin,"Happy 29th Birthday, Soma Saito! It is impossible to put into words the amount of respect I have for you and your work. Hope some day I have the opportunity to meet and or interview you and tell how much you are an inspiration for me. #斉藤壮馬誕生祭2020"
DerekLouis20,"My birthday is the 29th and i m so sad about it, sure i m happy to get one year but i always do a party and have the time of my life but i will be stuck at home alone with two gifts ;-; yay"
TheBabyAnimals,Happy 29th birthday Early Warning 
bigskylover2,Happy 29th Birthday @omgclassic ! 
Whitehart1888,"Oh! No, I'm sorry. Mine was March 29th. But was in quarantine and was the same. But HAPPY BIRTHDAY TO YOU!!! &lt;3"
elliexhlc,@hrvy SAY HAPPY BIRTHDAY TO KEEFA FOR THE 29TH
marcotietz,Never been so happy about my birthday being the 29th ...
kola1025,❤︎Happy 29th Birthday❤︎ ~04.22.2020~ ♡お誕生日おめでとうございます♡ これからもずっと応援してます 今年は声優活動10周年ですね…！29歳も精一杯頑張ってください 壮馬さんの作る曲、世界観、声、全てがだいすきです 良い1年にしてください #斉藤壮馬誕生祭2020
_EstherAida,Happy 29th Quarantined Birthday To Me! #DonutWorryBeHappy
LiquorHouseUG,Happy 29th Birthday Kayom. To many more years of enjoyments 
MayLushIshh,Mood: HAPPY 29th BIRTHDAY TO ME! 
sherdogdotcom,Happy 29th Birthday to @BorrachinhaMMA!
teressaformayor,Happy Birthday on what would have been your 29th #AndrePayton 19 forever #endgunviolence Something special about Andre since the first day I saw him April 21st 1991. My little brothers baby. Andre was 19 when he… https://www.instagram.com/p/B_QAaxQh5_a/?igshid=1b0mk4ditjexw
Hanayame__,"I'm not good ad drawing or anything so again came up with a pretty useless solution, but I wanted to appreciate Soma-san the way I can. I'm really glad he exists, and never failes to have an effect on me with his music. Happy 29th birthday to Saito Soma! #斉藤壮馬誕生祭2020"
AmaneNaraku,เคยคิดว่าคำว่าขอบคุณที่เกิดมานี่มันดูธรรมดาจัง จนได้มาอยู่ในสถานการณ์นี้แหละค่ะ ขอบคุณที่เกิดมาค่ะ(ก้าวร้าว)
AmaneNaraku,อยู่ๆนึกถึงตอนเย็นที่ฟังคุณโซมะงอแงเรื่องไม่ยอมกินนัตโตะ อ่ย ใส่ฟิลเต้อคนหล่อให้ไม่เท่าไหร่ก็เป็นง้ององ้งอีกแล้ว เธอนี่มัน55555555555
AmaneNaraku,รักไม่เท่าไหนเลย รักเยอะกว่าทุกอย่างบนโลกนี้/ร้องไห้
AmaneNaraku,วาดรูปดีๆไปแล้วสรุปตอนนี้นอนไม่หลับต่อ(...) I LOVE YOU SO MUCH WHY ARE U SO ANGELIC I JUST CAN'T-
goodshitdogshit,Happy 29th Birthday. Here’s one from when I had 2 followers 3 of which were bots. https://twitter.com/goodshitdogshit/status/876389860927516672?s=21
gewaltfaenge,Happy Birthday Soma!! i've supported you for years now and i'll continue to do so! You'll always be my favorite seiyuu Happy 29th Birthday! #斉藤壮馬誕生祭2020 #斉藤壮馬
akiharu1603,斉藤壮馬さんお誕生日おめでとうございます Happy birthday 29th. Wish you all the best. Thank you for always cheer my day #斉藤壮馬 #斉藤壮馬誕生祭2020
ritsu_yukimura,I'm not really good in digital arts. I'm more of a traditional one but yeah here is a pic of the drawing I made! But I will post an artwork tomorrow! Happy 29th Birthday Soma! #斉藤壮馬生誕祭2020
FSure4,Happy 29th birthday 
pommes_qn,"It's now April 22nd in the tl. HAPPY 29th BIRTHDAY, SAITO SOMA!!!! "
ritsu_yukimura,"お誕生日おめでとうございます、斉藤壮馬くん! Happy 29th Birthday, Saito Soma! #斉藤壮馬誕生祭2020 #斉藤壮馬のお誕生日2020 #斉藤壮馬 #SaitoSoma"
brianboise2,"@MorningExp @RobinMeade Happy first birthday, Robin! Know you have another on April 29th. ;) Be safe and be happy and healthy!"
ZCodewarrior,Happy 29th birthday..
otf_whyte,@MalachiM_21 happy birthday bruh
doupey1,"Happy 29th birthday, Tammy! What? 49th? No way!"
NicoleEmerging,"Happy 29th Birthday to my baby sis!!! Lo, you are the “LOprah” for so many of us. Thanks for being the genuinely loving, compassionate, empathetic and adventure-seeking daughter, sister, friend and auntie that you… https://www.instagram.com/p/B_Phl_qhq-E/?igshid=d0k0j4qwoj3p"
MponyaDawg,Happy birthday 
MSI_Images,"Happy 29th birthday to former F1 driver and current IndyCar star @maxchilton! 2008, with brother @TomChilton_"
RemiX0Thorn,Happy 29th birthday to me! 
PotterWorldUK,Happy 29th Birthday to Frank Dillane! He portrayed Teenage Tom Riddle in the Half-Blood Prince. #HappyBirthdayFrankDillane
almightyviito,"A day apart !! @tunmishe_ Happy Birthday in advance G, 29th is nigh "
lancscricket," Happy 29th birthday, @TomBaildog! #RedRoseTogether"
Sekism,"Happy Birthday Comrade @ali_naka keep doing what you do best, we proud and thankful. God bless. Always wondered, now I know it's an April thing, . #21st #APRIL #AprilBaby #29th #MiracleBaby #BlackExcellence #Africa #African"
KevRatcliffe4,Happy 29th Birthday to are baby daughter Beth have a great day love Mum &amp; Dad xxxx 
SmoothRegulator,"So she’s 188? Or will be later this year? Happy birthday indeed, Ma’am! Lucky one wasn’t Feb 29th!"
aiplej,Happy 29th Birthday Dakota 
PoojaBa31567427,Happy 29th birthday spanish golden boy Most attacking midfielder of all time isco. 
JerryGr43631709,@kate_vernon Happy 29th Birthday
zachary_wentz,"https://www.amazon.com/hz/wishlist/ls/VNKWDRHGX842?ref_=wl_share my birthday is on the 29th it y’all feelin generous I posted my amazon wish list. Or get me wings from bdubs, that’d be tight too. Or just say hey man happy birthday, that’s cool af. Lmao "
LaDonnaComer,Happy 29th birthday to my sister (@MsThomas315)! i love u and miss u !!
Mnawrah,"Today is my 29th birthday I want to wish a happy birthday for all of my twins, my designer twin @hessafalasi , my Saudi twin @raseesf ,my abudhabian twin @binshamis , and our big twin Queen Elizabeth ll أتمنى أنها تكون سنة خير وفرحه علينا كلنا!"
ChrisTh73052693,Happy 29th birthday!
mlryyrlm,Happy birthday ! 
OplimoCathy,Happy 29th self.. Bkit b kc nagmadli akong lumabas dpat bukas nlang para sabay kme ni ate @reginevalcasid hehehe.. Love you po..advance happy birthday pra bukas my loves ate 
MelMan65,"I enjoyed very much how you worded that tweet. Happy Birthday! I agree I will be 55 on the 29th and feel the same. We have folks who boost us up, we don't even physically know, and that is strange but wonderful and beautiful at the same time. I am thankful to have read your tweet"
TReese82,"Happy 29th Birthday to former Miami (FL) Star,Ex-Dolphins and now Texans NFL RB Lamar Miller!"
JasonPackman,happy 29th (?) birthday to @Fishbone_32. thanks for the invite to the zoom party. enjoy the cake!
Lyss_theblondie,Here it is my 29th birthday is coming in a little over 2 months and I’m excited to see what the chapter will bring. I’m devoted to still making progress within myself and remaining happy.
2988Soyoung,"I hope you will reply, and wish you a happy birthday for me. even though my date of birth is next April 29th #askJAYPARK"
2988Soyoung,"I hope you will reply, and wish you a happy birthday for me. even though my date of birth is next April 29th #askJAYPARK"
SharonS51440028,Happy Birthday! I will be 73 the 29th of May!
50TysonOfficial,"50 Tyson Say's Happy 29th Birthday To Deltrece Craven-Roth @Minneapolis, Minnesota https://www.instagram.com/p/B_OPh-Zh8W7/?igshid=1q8k1a2jijb7b"
ladylox1991,Happy Birthday to you all. Today is mine and my husband's 29th Anniversary! Stay healthy everyone 
KileyQ1,Ill be spending my Bday alone too!! April 29th Happy Birthday to you!!!
Sukichan429,My bf managed to have a good birthday dinner before this all happened but I can’t say the same for myself (the 29th) lol have a happy birthday! Eat well &lt;3
news_kae,"HAPPY BIRTHDAY PELICAN! Happy 29th Birthday to one of our great inspirations in KAE, Mr Pelican Nkazimulo Khumalo. Pelican is a former taxi driver for the Ivory Park Taxi Association (IPTA). "
GlitchyP1kachu,lrt HAPPY BIRTHDAY MOTHER 3
missirene46,Happy 29th birthday!
TimothyBierhehl,"Happy Birthday Morgan (12) and Liam (10) from Wilton! Yes, they have the same birthday on April 29th! #CTBirthdaySmiles"
ItsLolaRae,@c0ntagiouss happy birthday pretty 
thenc_lympie,Happy 29th Birthday Luuuuuke!! So glad I had the pleasure of working with you &amp; @ProCamps before you retired!! You're the in my 4evaaaaa!! Wishing you many manyyy more!! 
AlixandraLittle,Happy 29th birthday to my amazing and incredibly talented younger bro @graysonlittle! You are awesome and a blessing to everyone that knows you! You are so talented and have been blessed with incredible musical… https://www.instagram.com/p/B_Nk7EDhUGG/?igshid=26cs91ctfaza
KINGJUST973,@ShesABlessing63 happy birthday 
queennana5,"Happy 29th Heavenly Birthday Bruh. Keep watching over us. We miss you and love you deeply. #NeverForgetten #TheyllNeverUnderstand #DriDay #420 #MyBrothersKeeper @Garfield Heights,… https://www.instagram.com/p/B_NiKEVBriKhapb5r0cDE_Q8FMxqRmvkx-QudU0/?igshid=iaw3nhmyfgvv"
berendt_melissa,Just wanted to say a big shout out Happy Birthday @WilliamdeVry1 hope you have a wonderful day always your #1 fan Melissa stay save take care xoxo. My birthday is April 29th hope i get a tweet from you if possible have a bless day @WilliamdeVry1 xo.
_KodakFashion,Happy birthday to all da Taurus Outcheaa 
JoeN562,"29th bday? I might have to take a shot for my boi when I get home n possibly drive down to Diego whenever this Rona end n do a late celebration ,Happy birthday fam "
HardEarnedYard,"Happy 29th birthday to former @panthers and legendary LB, Luke Kuechly! @bcfootball LB ‘09-‘11 9th pick in ‘12 #NFLDraft (CAR) 7x Pro Bowler 5x All-Pro AP DRoY ‘12 AP DPoY ‘13 18 INTs 690 Solo Tackles Wish Luke a happy birthday!! #panthers #keeppounding #nfl"
EshitaSgian,HAPPIEST BIRTHDAY to you kinjal da @kinsings4u always be happy and healthy Miss u in @shreyaghoshal concerts Here are some memories of the concert i attained on 29th dec 2018 
KenatGV,"Happy National Pot Smoker's Day Happy Hitler's Birthday (wait, that's a joke even though it really is Hitler's birthday which I know because someone in Germany told me when I was celebrating the below when I lived there) Happy 29th wedding anniversary to my wife "
pill_wp,Happy 29th birthday Kuya! Hehez. Yan muna cake mo. Mamaya na ung totoo. Pag nagpadeliver na si mama hihi. 
KaleidoKatTV,The plan is to stream on May 1st for my 29th birthday! Maybe the day before too but that’s up in the air! I might try a IRL stream with some AMA unsure yet some we happy few for sure though
nytbreeders,"He's not the most accomplished #NYbred, but he is among the most famous. He's inspired a couple of books, made @People, and frequented the news. And today? He's celebrating his *29th* birthday at @OldFriendsCC. Happy birthday, Zippy Chippy! "
LorettaGoodwin,"Happy birthday to Ryan. Hey Captain, mines on the 29th of April and I like chocolate. "
jellyjiho,Ok but who out there is dressing like Sam Okyere? Happy 29th birthday 
baseball_kms,"Happy 29th Birthday to our fabulous bus driver and KMS Baseball super fan, Kim Diederich, today!!! Have a great day Kim! @RileysTours"
Rfriend_,Happy birthday to Lucina! Lady Palutena loves you very much! 
singmysongbird,"Happy 29th birthday, Zippy Chippy! It’s an honor to know and love you! "
BIGPRINCEALI1,Reposted from @Kokaneofficial Happy 29th Birthday to our 1st born “NAJ &amp; TAJ” .... love u guys!!! #420 #Twins #Flyforlife - #regrann https://www.instagram.com/p/B_NMsdJjm5s/?igshid=1j5bs8lluft7b
DerRatti2402,@brianmaycom hey brian! my girlfriend is one of your biggest fans and she is turning 20 at the 29th of May. I wanted to ask you if you could shoot a short video where you wish her happy birthday. I know im asking for much here but it would be such a special present to her. :)
LoveRina2014,Happy 29th Birthday 
LucindaDavis63,Happy 29th Birthday @LukeKuechly !
OnePantherPlace,"Happy 29th Birthday to one of the GOATS, Luke Kuechly. One of the finest interceptions of his illustrious career: Thanksgiving 2015. "
T_Mane87,"Happy 29th Birthday to my cute, adorable, amazing, patient, loving, thoughtful, silly wife @shayesbreezzy. You are getting old lol. I love you! @Moore, Oklahoma https://www.instagram.com/p/B_M9K9cJNSPeGZhzQFIxVpxUBDxZfjeAKJ-ito0/?igshid=31c4mdno7lox"
Serene_Soul8,Happy birthday
BillWel48445591,Happy 29th Birthday...here is an old proverb for you!! 
DiamondIbrahim1,Happy big birthday. More bigger birthdays ahead 
RachellaSanders,Today is a celebration !!!!!!! Happy 29th birthday to my son quintinfranklin. You are truly a gift from God and I am eternally grateful to be your mother. It has been my lifes joy… https://www.instagram.com/p/B_MtiGuHFTJluNfVGbvfmvVWHR8x2HupHCqwDs0/?igshid=vu3prdgjutak
forislandfirees,"Yes, happy birthday to you too (but I hope I'll remeber to congratulate you on the 29th )"
lovethud,Happy birthday @IasisieIenu the most handsome ugliest man more grace to excel and more money in your accounts....plus we're birth month mate... I rep April 29th.
50TysonOfficial,"Happy 29th Birthday To Deltrece Craven-Roth @Fridley, Minnesota https://www.instagram.com/p/B_MnY-JB1-4/?igshid=q77rsm56l9tu"
50TysonOfficial,Happy 29th Birthday To @DelbelOfTheVoid
YoungStarKev,@zeezeepooh Happy Birthday
YoungStarKev,@AJAKHRISTIAN Happy Birthday
IchiroAo,4/20 Happy 29th Birthday to Super Robot Wars! Here's an old cosplay of my SRW MX protagonists Hugo Medio and Aqua Centolm with @peppymiint 4/20 スーパーロボット大戦29周年！ スーパーロボット大戦MXのヒューゴ・メディオとアクア・ケントルムのコスプレ
carl200484,These birthdays have gotten progressively worse since my 29th this being the worst for obvious reasons but I like to read happy birthday post on fb while having a coffee and planning where today's jog is going to be 
RravenM,Happy Birthday Lea! Wishing all the best for your 29th. I hope it is filled with joy &amp; peace.
Patricetienne1,Happy Birthday Super Hero Taisen 29th Anniversary that's great 
MrChirpCity,"Happy birthday,I feel u I didn’t get to celebrate my 21st birthday on the 29th"
180223,April 20th 2020 marks the 29th Anniversary of the long running Super Robot Wars series. Happy Birthday Super Robot Wars! 
karlaangel20,Happy Birthday to Us.... April 29th 
JJKTlMES,how bout cotton bowl on dec 29th so they can sing happy birthday to me
UmegovValentine,"It's my 29th birthday. I can't thank the almighty enough. I don't deserve his mercies but he is merciful. Thank you God for the little achievement so far for the past 29yrs. Twitter family, a word of prayer for me. I got balloons today. Happy birthday to me "
Crafty_Clark,Happy 29th Birthday to me. Shout out to my GF who made me these birthday cupcakes. 
Cmsolis817,Happy Birthday sweety. Mine was last Friday the 29th on Good Friday.
SiddiquePutin,I am thankful to Allah for blessing me every single day of my life. I’m a truly blessed soul. Happy 29th birthday to me! 
threearrowsSFC,／ Happy 29th Birthday #2 Yuki Nogami ＼ #野上結貴 Looking forward to scoring goals in the game after the restart! Of course not to mention the excellent defense 
scotoishi,Happy 29th(ish) birthday to THIS GUY! @ajleao
CanBball,Happy 29th Birthday to Kelly Olynyk #WeAreTeamCanada #CanadaBasketball #StandOnGuard
TheCherries_com,Happy 29th birthday to Steve Cook! #AFCB
Malcy43,"Happy birthday hope you have a fantastic lovely day, you may like to return the greetings May 1st that's mine and my twin Doug's 77 birthday. My mum died in 1972 she was born 29th February 1904 but always celebrated 28th because she reminded us I was born in February not March"
DavinaConner,The years pass us by so fast we have to make eveyday count.. Wishing my oldest happy 29th birthday. No words can describe how grateful and blessed I am. When I gave up God gave me the strength to keep going. My daughter Sonja got me through when it was hard.. 
___zakia,Happy 29th birthday to me #ripkobe
JoanneG22637816,Happy birthday pretty girl it is my 29th birthday tomorrow (20th) also hope you have a fabulous day xx
LFZTWEETS, | Happy Birthday to the ‘Cookstown Cafu’ Stuart Dallas (@dallas_stuart) who celebrates his 29th birthday today! #lufc
NBAonUNB,"Happy 29th birthday, @KellyOlynyk. "
ArtieBennett,"""THE TRUE STORY OF ZIPPY CHIPPY: THE LITTLE HORSE THAT COULDN'T is a perfect choice for school libraries and classroom bookshelves."" Lovely review. Zippy Chippy celebrates his 29th birthday April 20! Happy birthday, Zippy! Long may you rein! #picturebooks"
mojoeak,Wish her a Happy “29th” Birthday from Alaska. #GoPackGo
BappyRayhan8,"#Happy_Sparkling_29th_Birthday To The One Of My Most Favourite Exceptional And Extraordinary Super Cute, Pretty, Beautiful, Adorable, Sweet, Smiley &amp; Lovely Bangladeshi Young Actress, Dancer &amp; Model-Sweetie @neibazaheM....#Mehazabien_Chowdhury !!!!!!!!!!"
KrisiMD,Well. Happy birthday. You still have a few birthdays to count! I stopped counting at 29. I’m celebrating the 5th 29th birthday this year 
Azulaakashiya,Oooh mine is the 29th ! happy early birthday 
MONEY_makinMYRA,It’s a real nigga birthday !! Happy 29th Kevvy Kev 
KINGJUST973,@MsAlottaBootie happy birthday 
elfmoonwol,Its my first time meeting someone whos birthday on 29th feb so i got curious. Thank you for telling. Sadly this year was leap year but not a good year. Happy belated anyway 
mamahani,Happy 29th birthday my lil princess..May ALLAH always protect you and grant you good health and abundance of rezki.Thank you for loving me! Omonni love you very much! @Singapore https://www.instagram.com/p/B_KzYQ8B8ov/?igshid=1p95p725pjpen
beingsscott,Happy anniversary to you 29th birthday! 
BitchyAssBrandi,Happy birthday 
baozi_one,+ So that's it. Once again i would like to greet you a Happy happy 29th birthday Lulu! Lu Ge! Deer Han! 
debewart5,Could you wish me happy birthday gary on the 29th as were in lock down it's my 60th please thankyou 
donte_marquis,Happy 29th Birthday To Me! 
NotHammerNation,Happy 29th Birthday to @Aaron_Lewis52
LUFCDATA,"Happy 29th birthday to our very own Cookstown Cafu Stuart Dallas. He's enjoyed an absolutely outstanding campaign for Leeds, and excelled wherever he's been asked to play this season. Strong contender for Leeds' Player of the Year. #LUFC"
jackiewgray,My all-time favorite birthday picture (rocking the Elway jersey). Happy 29th @Coachgray65
thisgrilllife,Happy 29th Birthday!!!
lilylove933,Happy 29th Birthday @_Betinho121 (one day late)
Nicolene1001,"@JohnCena...Hi, it's my son's birthday 29th April. Due to covid19 lockdown in South Africa he won't be able to spend it with friends. PLEASE can you send him a happy bday video saying happy bday? His name is Dominic turning 10. He is big fan of yours!U can send before 29th thank"
Nicolene1001,@vindiesel Please can you swnd him a happy birthday video wishing him a happy bday. his name is Dominic he is turning 10. U can send before 29th. Please and thank you. From mommy Nicolene
NBACanada,"Happy 29th Birthday, Kelly Olynyk! ⠀⠀⠀⠀⠀⠀⠀⠀ #NBABDAY | @MiamiHEAT"
